"","ppid_trialn","pNum","radius","startingpos","rt","steering_rate","SWA","DiffYawRate_seconds","rotatedX","rotatedZ","frame","X","steeringbias","peak.sr","peak.swa","radius_scaled","startingpos_scaled"
"1780","40_1_1000_8",1,1000,8,0.55,0.0341958098764569,0,0.0132983705011655,1.19077464244555e-05,12.2660664013824,33,1780,0.071665473871562,0.203916089501166,3.600000087,-1.22971533220284,1.21256162207486
"1781","40_1_1500_0",1,1500,0,0.716666666666667,0.0392307881981352,0,0.0152564175384615,-5.0353697665928e-06,5.59976761091074,43,1781,0.00858457427239801,0.211888125839161,1.889999807,0.0012127370140067,-1.23182774516642
"1782","40_1_1500_4",1,1500,4,0.516666666666667,0.0555944526060606,0,0.0216200649254079,2.56952499655405e-06,8.00006700061139,31,1782,0.0184055843189571,0.33356644913986,4.769999944,0.0012127370140067,-0.00963306154577855
"1783","40_1_1500_8",1,1500,8,0.616666666666667,0.0226573604918414,0,0.00881119573659672,2.28209322600259e-05,12.7994441435742,37,1783,0.0495168315158905,0.389790226027972,2.969999984,0.0012127370140067,1.21256162207486
"1784","40_1_2000_0",1,2000,0,0.366666666666667,0.047832171058275,0,0.0186013998811189,5.28588989840983e-05,2.79416896549443,22,1784,0.00507495049255327,0.443286711648019,3.330000043,1.23214080623085,-1.23182774516642
"1785","40_1_2000_8",1,2000,8,0.4,0.0243356465734265,0,0.0094638624195804,6.4893023813406e-06,11.067122996741,24,1785,0.0245242034674173,0.256783183841492,1.889999807,1.23214080623085,1.21256162207486
"1786","40_10_1000_4",10,1000,4,0.666666666666667,0.0287412635314685,-1.350000033,0.0111771580722611,-0.00615853898659591,9.20065389416221,40,1786,0.033587255683488,0.410769224130536,6.389999895,-1.22971533220284,-0.00963306154577855
"1787","40_10_1500_0",10,1500,0,0.0333333333333333,0.0679719593706342,0.089999512,0.0264335397482536,1.30073427117086e-05,0.133756138209291,2,1787,2.28859944301964e-05,1.85832174929604,3.510000408,0.0012127370140067,-1.23182774516642
"1788","40_10_1500_8",10,1500,8,0.566666666666667,0.028321683020979,0.090000015,0.0110139877412587,-1.33221808942263e-05,12.4001465657243,34,1788,0.0462830206793427,0.209160828034965,5.399999879,0.0012127370140067,1.21256162207486
"1789","40_10_2000_0",10,2000,0,1.56666666666667,0.0264335121468531,0,0.0102796991538461,8.42735618846735e-05,12.3989417074712,94,1789,0.0310933696044366,0.111398644242424,1.889999807,1.23214080623085,-1.23182774516642
"1790","40_11_1500_0",11,1500,0,0.933333333333333,0.0268531348811189,0,0.0104428857715618,-5.55315517765109e-05,7.33349249302794,56,1790,0.0152510463241408,0.255734266293706,1.79999996,0.0012127370140067,-1.23182774516642
"1791","40_11_1500_4",11,1500,4,0.383333333333333,0.0753147598135198,0,0.0292890732843823,-9.31835769379941e-06,6.93356305029191,23,1791,0.013579762578596,0.325594364414918,2.160000019,0.0012127370140067,-0.00963306154577855
"1792","40_11_2000_4",11,2000,4,0.716666666666667,0.0247552375337995,0,0.00962703676923075,4.89994586627684e-06,9.59995149683372,43,1792,0.0185085569328895,0.275874098811189,1.889999975,1.23214080623085,-0.00963306154577855
"1793","40_12_1500_8",12,1500,8,0.45,0.047622380055944,0,0.0185198145081585,-0.000122346604241041,11.465057164175,27,1793,0.0391610530252358,0.909650339797203,9.629999755,0.0012127370140067,1.21256162207486
"1794","40_12_2000_0",12,2000,0,0.583333333333333,0.0335664189743589,0,0.0130536073729604,-1.90075830289183e-05,4.53284074574193,35,1794,0.00534417271012851,0.387902084006993,3.600000087,1.23214080623085,-1.23182774516642
"1795","40_12_2000_4",12,2000,4,0.716666666666667,0.0255944098391608,0,0.00995338155710956,5.80142381891857e-05,9.59989073083008,43,1795,0.0185724370589806,0.210839172552448,2.700000107,1.23214080623085,-0.00963306154577855
"1796","40_2_1000_8",2,1000,8,0.383333333333333,0.0230769232960373,0.090000015,0.00897435893240093,5.27290319425888e-05,10.9333331823167,23,1796,0.0566372554019887,0.14958042513986,2.159999998,-1.22971533220284,1.21256162207486
"1797","40_2_1500_0",2,1500,0,0.15,0.0299999818741259,0,0.0116666595454545,8.99526079595203e-06,1.06711878317379,9,1797,0.000847508799585954,0.174125901913753,2.519999743,0.0012127370140067,-1.23182774516642
"1798","40_2_1500_4",2,1500,4,0.566666666666667,0.0211888127529137,0,0.00824009379254079,1.04569451594427e-05,8.39949245201302,34,1798,0.0204066122625366,0.249230768200466,3.059999915,0.0012127370140067,-0.00963306154577855
"1799","40_2_2000_0",2,2000,0,0.55,0.0281118755454545,0,0.0109323960629371,-1.52916128277614e-05,4.26631424908496,33,1799,0.00499773463322743,0.133846156792541,1.079999926,1.23214080623085,-1.23182774516642
"1800","40_2_2000_4",2,2000,4,0.483333333333333,0.0228670691072261,0,0.00889274909324008,6.22920437490793e-05,7.73335233989673,29,1800,0.0120596634661406,0.208951058142191,1.979999989,1.23214080623085,-0.00963306154577855
"1801","40_3_1000_4",3,1000,4,0.466666666666667,0.0388111095128205,0,0.0150932092634032,3.02937379914603e-05,7.59974997752535,28,1801,0.026923287283564,0.673006847083916,7.469999716,-1.22971533220284,-0.00963306154577855
"1802","40_3_1500_0",3,1500,0,0.533333333333333,0.0375524721701632,-0.989999995,0.0146037391515151,-0.00490804953878243,4.13275640726661,32,1802,0.00041242468726144,0.450839244589744,3.59999992,0.0012127370140067,-1.23182774516642
"1803","40_3_1500_4",3,1500,4,1.55,0.0386014049324009,0.090000015,0.0150116575081585,3.82823087896611e-07,16.2673211353415,93,1803,0.0824200971206079,0.411398594909091,5.130000003,0.0012127370140067,-0.00963306154577855
"1804","40_3_1500_8",3,1500,8,0.05,0.0213986636060613,0,0.00832170242890469,6.48592770276235e-06,8.26605203693631,3,1804,0.0197218334722787,0.75272727395338,13.86000026,0.0012127370140067,1.21256162207486
"1805","40_3_2000_0",3,2000,0,0.833333333333333,0.0287412616666667,-0.809999965,0.0111771572051282,-0.00057605690796958,6.53224669438014,50,1805,0.00874155340032737,0.298951046142191,2.160000103,1.23214080623085,-1.23182774516642
"1806","40_4_1000_0",4,1000,0,0.766666666666667,0.0279020849300699,0.089999847,0.0108508107902098,-9.80687543838954e-07,6.00054644593421,46,1806,0.0166341033628985,0.644475535496504,9.629999734,-1.22971533220284,-1.23182774516642
"1807","40_4_1000_4",4,1000,4,0.533333333333333,0.0352447344708624,0,0.0137062856573426,1.23971289001934e-05,8.12933416523325,32,1807,0.0310369313181779,0.608811159682984,7.290000357,-1.22971533220284,-0.00963306154577855
"1808","40_4_1000_8",4,1000,8,0.566666666666667,0.0318880905524475,0,0.012400924041958,-4.83210089603503e-05,12.3992361388336,34,1808,0.0732095120977164,0.680769234282051,10.17000016,-1.22971533220284,1.21256162207486
"1809","40_4_1500_4",4,1500,4,0.583333333333333,0.0234965036736596,0,0.00913752924708624,-6.43928646844039e-05,8.53314745311191,35,1809,0.021033606669898,0.568111862,7.559999982,0.0012127370140067,-0.00963306154577855
"1810","40_4_2000_0",4,2000,0,1.5,0.0228671658531468,-0.270000212,0.00889278676223775,-0.00252883597690312,11.8670920212151,90,1810,0.0257115948125952,0.592027992755245,7.919999957,1.23214080623085,-1.23182774516642
"1811","40_4_2000_8",4,2000,8,0.683333333333333,0.053916059988345,0,0.0209673566526806,-2.11635078277705e-05,13.3325567455964,41,1811,0.03573146364,0.527202813207459,6.119999997,1.23214080623085,1.21256162207486
"1812","40_5_1500_4",5,1500,4,0.7,0.0335664359743589,0,0.013053613981352,1.07427427997742e-05,9.46552085817316,42,1812,0.0262797579984446,0.568950921801865,8.549999893,0.0012127370140067,-0.00963306154577855
"1813","40_5_1500_8",5,1500,8,0.8,0.0316782967365967,0,0.0123193376317016,2.28328943223111e-05,14.2667900046111,48,1813,0.0623230548586693,0.401118891797203,5.579999741,0.0012127370140067,1.21256162207486
"1814","40_5_2000_0",5,2000,0,1.4,0.0299999818741259,0,0.0116666595454545,0.000117362368212248,11.0666513888042,84,1814,0.0246927901286149,0.529090877540793,6.840000115,1.23214080623085,-1.23182774516642
"1815","40_6_1000_8",6,1000,8,0.683333333333333,0.0350349708531469,0.090000015,0.0136247107995338,-6.99588444341703e-06,13.3279570660469,41,1815,0.0850711538717313,0.115384617417249,2.610000072,-1.22971533220284,1.21256162207486
"1816","40_6_1500_0",6,1500,0,0.55,0.0205594126363636,0,0.00799532724475524,-0.000595463077266555,4.26653677421891,33,1816,0.00422671262856559,0.0958741122773893,2.160000019,0.0012127370140067,-1.23182774516642
"1817","40_6_1500_8",6,1500,8,0.616666666666667,0.0274825473100233,0,0.0106876573473193,-0.000278365544951198,12.8000111177463,37,1817,0.049222758125546,0.106153842400932,2.160000019,0.0012127370140067,1.21256162207486
"1818","40_6_2000_0",6,2000,0,1.28333333333333,0.035664327995338,0,0.0138694609184149,6.89085609297813e-05,10.1314340124199,77,1818,0.0210386849513029,0.207692306925408,2.24999995,1.23214080623085,-1.23182774516642
"1819","40_6_2000_4",6,2000,4,0.516666666666667,0.0323077092447552,0,0.0125641091398601,-2.13418680916622e-06,7.99961039942744,31,1819,0.013112287386461,0.165944022675991,1.350000054,1.23214080623085,-0.00963306154577855
"1820","40_7_1500_0",7,1500,0,0.5,0.0249650354988345,0,0.00970862493240092,-8.87275482999716e-06,3.86633877670052,30,1820,0.00389978559712728,0.267062897529138,2.160000019,0.0012127370140067,-1.23182774516642
"1821","40_7_2000_0",7,2000,0,0.733333333333333,0.0350349822097902,0.18000003,0.0136247151468531,6.09034832683708e-05,5.73342424272167,44,1821,0.00694871210195534,0.134475519568765,0.989999995,1.23214080623085,-1.23182774516642
"1822","40_7_2000_4",7,2000,4,0.4,0.0222377385104895,0.090000182,0.00864800942191142,6.35120370617859e-06,7.06678447784354,24,1822,0.0101040361176226,0.10321677827972,1.259999871,1.23214080623085,-0.00963306154577855
"1823","40_8_1000_8",8,1000,8,1.4,0.027482545027972,0,0.0106876564172494,0.00014392589125034,19.0668711048637,84,1823,0.174233495450958,0.302097951608392,4.860000084,-1.22971533220284,1.21256162207486
"1824","40_8_2000_0",8,2000,0,1.1,0.035664407967366,0,0.013869492004662,5.15517064729742e-05,8.66696265216283,66,1824,0.0150319853745936,0.160279754379953,2.880000472,1.23214080623085,-1.23182774516642
"1825","40_9_1000_4",9,1000,4,0.633333333333333,0.0211887791771562,0.089999512,0.00824008075291375,1.95559738178641e-05,8.93339311490791,38,1825,0.0374173089308758,0.224475605829837,2.069999501,-1.22971533220284,-0.00963306154577855
"1826","40_9_1500_0",9,1500,0,0.466666666666667,0.0253846152051282,0,0.00987179482051282,5.48936828310975e-06,3.59931864967662,28,1826,0.0033733320026815,0.150629371918415,1.800000127,0.0012127370140067,-1.23182774516642
"1827","40_9_1500_8",9,1500,8,0.516666666666667,0.0373426599393939,0,0.0145221454662005,7.63406735890815e-05,11.9993509014706,31,1827,0.0432747424433272,0.331468537426573,3.150000013,0.0012127370140067,1.21256162207486
"1828","41_1_1000_0",1,1000,0,0.633333333333333,0.032307693065268,0,0.0125641028834499,1.97345311836461e-06,4.93311236421391,38,1828,0.0110645800681385,0.274825188648019,2.700000023,-1.22971533220284,-1.23182774516642
"1829","41_1_1000_4",1,1000,4,0.583333333333333,0.0285314462470862,0,0.0110955624452214,1.66580675864392e-06,8.5337017803144,35,1829,0.0340649738345064,0.35958043416317,5.310000032,-1.22971533220284,-0.00963306154577855
"1830","41_1_2000_0",1,2000,0,0.466666666666667,0.0392307815897436,0,0.015256414962704,5.37510270798292e-05,3.59966603015641,28,1830,0.0057205476753169,0.271048971114219,2.160000019,1.23214080623085,-1.23182774516642
"1831","41_1_2000_4",1,2000,4,0.0166666666666667,0.0352448265734253,0.089999512,0.013706321510489,0,4,1,1831,0.00447339372590163,0.19195805909324,2.60999959,1.23214080623085,-0.00963306154577855
"1832","41_10_1000_0",10,1000,0,0.566666666666667,0.0287411856946387,0,0.0111771277459207,1.58616813358825e-05,4.3992092413562,34,1832,0.0087316406041063,0.228881096610723,3.330000043,-1.22971533220284,-1.23182774516642
"1833","41_10_1000_4",10,1000,4,0.616666666666667,0.0316783203613054,-4.409999885,0.0123193467575757,-0.0177055779579349,8.79974783887499,37,1833,0.0185538317059313,0.337552376606061,7.200000007,-1.22971533220284,-0.00963306154577855
"1834","41_10_1500_4",10,1500,4,0.433333333333333,0.0411188424708624,-0.8100003,0.015990660974359,-0.00264414340755303,7.3325609966365,26,1834,0.0126353678850399,1.82622387274592,11.15999982,0.0012127370140067,-0.00963306154577855
"1835","41_10_2000_4",10,2000,4,1.25,0.0451048939044289,0,0.0175407920839161,-5.21058347469072e-05,13.8663517042828,75,1835,0.0385330472493862,0.299370644489511,7.829999775,1.23214080623085,-0.00963306154577855
"1836","41_11_1000_8",11,1000,8,0.516666666666667,0.0541258795244755,0,0.021048953009324,6.07653668978636e-05,11.9993796764792,31,1836,0.0685552952837592,0.436573412072261,8.279999765,-1.22971533220284,1.21256162207486
"1837","41_11_1500_4",11,1500,4,0.833333333333333,0.0392306986200466,0,0.0152563827995338,-5.27138722314913e-05,10.5325999931872,50,1837,0.0328086328028616,0.140349534641026,1.439998895,0.0012127370140067,-0.00963306154577855
"1838","41_11_2000_0",11,2000,0,0.35,0.0497202738881118,0,0.0193356621724942,2.31284574562229e-05,2.66716903553299,21,1838,0.00192631884853708,0.349930080820513,2.430000063,1.23214080623085,-1.23182774516642
"1839","41_12_1000_0",12,1000,0,0.733333333333333,0.0253846340069929,0,0.00987180207459205,7.66699439134211e-05,5.72746163724505,44,1839,0.0159824087250092,0.440139881153846,3.870000131,-1.22971533220284,-1.23182774516642
"1840","41_12_1500_0",12,1500,0,0.5,0.0258041983240093,0.090000015,0.010034965960373,6.23180736969431e-06,3.86697011780256,30,1840,0.00397054130221071,0.262027952058275,2.519999994,0.0012127370140067,-1.23182774516642
"1841","41_12_1500_4",12,1500,4,0.566666666666667,0.0304195819463869,0,0.0118298373962704,4.45685388372752e-05,8.39967885394681,34,1841,0.0204426034643752,0.320559431370629,5.399999712,0.0012127370140067,-0.00963306154577855
"1842","41_12_2000_0",12,2000,0,0.616666666666667,0.0652447296037295,0,0.0253729503752914,-0.000164070101136504,4.79995188544897,37,1842,0.00532649454690201,0.549230835850816,4.409999717,1.23214080623085,-1.23182774516642
"1843","41_12_2000_8",12,2000,8,0.6,0.0316783185198135,0,0.0123193461048951,2.5095227642824e-05,12.6663257352687,36,1843,0.0322843732746537,0.832237874505828,11.15999948,1.23214080623085,1.21256162207486
"1844","41_2_1000_8",2,1000,8,0.0166666666666667,0.0748951212377541,0.090000015,0.0291258803776192,0,8,1,1844,0.0298588800776925,0.237692304475525,3.419999974,-1.22971533220284,1.21256162207486
"1845","41_2_1500_0",2,1500,0,0.85,0.0279021544289044,0.090000182,0.0108508378624709,1.23969244043565e-05,6.66658023857704,51,1845,0.0124873399931801,0.0897902151841492,1.710000113,0.0012127370140067,-1.23182774516642
"1846","41_2_2000_8",2,2000,8,0.433333333333333,0.0409090887342657,-0.540000089,0.0159090899370629,-0.00117531555669292,11.3335087869224,26,1846,0.024600188931671,0.23958044237296,2.070000172,1.23214080623085,1.21256162207486
"1847","41_3_1000_0",3,1000,0,0.366666666666667,0.0211887819090909,0,0.00824008182284382,4.51298320531812e-05,2.79973989776809,22,1847,0.00348276227164596,0.238321677039627,2.969999984,-1.22971533220284,-1.23182774516642
"1848","41_3_1000_4",3,1000,4,1.15,0.0310489477016317,0.090000015,0.0120745907342657,2.70746555403462e-05,13.0676601078623,69,1848,0.081607279616803,0.335664345016317,7.560000233,-1.22971533220284,-0.00963306154577855
"1849","41_3_1000_8",3,1000,8,0.433333333333333,0.0727972721561771,0,0.0283100503193473,-8.51561452240857e-05,11.3337338291986,26,1849,0.0608418229143744,0.653916052491841,6.390000209,-1.22971533220284,1.21256162207486
"1850","41_3_1500_0",3,1500,0,0.0166666666666667,0.0610489024475468,0.090000015,0.0237412397342635,0,0,1,1850,0,1.34202801962238,14.48999953,0.0012127370140067,-1.23182774516642
"1851","41_3_1500_4",3,1500,4,1.83333333333333,0.0279020849300699,0.089999847,0.0108508107902098,0.000112405834658436,18.5335900444424,110,1851,0.108709101776896,0.43762240637296,6.300000027,0.0012127370140067,-0.00963306154577855
"1852","41_3_1500_8",3,1500,8,0.533333333333333,0.0547552502587412,0,0.0212937083449883,1.09139374370182e-05,12.1337795543063,32,1852,0.0442417212497325,0.676783207067599,9.900000282,0.0012127370140067,1.21256162207486
"1853","41_3_2000_0",3,2000,0,0.716666666666667,0.0243357558484848,-2.250000536,0.00946390508857807,-0.00867965305638352,5.60100768164495,43,1853,0.00364192953041713,0.421258730526807,2.070000172,1.23214080623085,-1.23182774516642
"1854","41_4_1500_0",4,1500,0,0.633333333333333,0.0268531498857809,0,0.0104428916130536,0.000126829205193468,4.93229064686629,38,1854,0.00668904214698621,0.404895092685315,6.390000031,0.0012127370140067,-1.23182774516642
"1855","41_4_1500_8",4,1500,8,0.9,0.0367132828275058,0,0.0142773877668998,3.80457327715522e-05,15.0678874352151,54,1855,0.0700574297819588,0.74706300616317,12.42000023,0.0012127370140067,1.21256162207486
"1856","41_4_2000_8",4,2000,8,0.466666666666667,0.0224475468531468,0,0.0087296015128205,-6.21103146020152e-05,11.6001485691085,28,1856,0.0269397476885706,0.525104924468532,6.660000253,1.23214080623085,1.21256162207486
"1857","41_5_1000_0",5,1000,0,1.2,0.03566433604662,-0.089999847,0.01386946402331,-0.00159512429075548,9.46679016042581,72,1857,0.0405207121865808,0.370279740666667,7.560000233,-1.22971533220284,-1.23182774516642
"1858","41_5_1000_4",5,1000,4,1.01666666666667,0.0356643415058275,0,0.0138694660862471,-6.49913066388397e-05,12.0008829891322,61,1858,0.0684560835878826,0.236013988592075,5.13000017,-1.22971533220284,-0.00963306154577855
"1859","41_5_1000_8",5,1000,8,0.733333333333333,0.0285314247902098,0,0.0110955541118881,2.71933976468408e-05,13.7338979429634,44,1859,0.0903174185484924,0.570000010902098,10.61999973,-1.22971533220284,1.21256162207486
"1860","41_5_1500_8",5,1500,8,0.483333333333333,0.0211887815174825,0.089999847,0.00824008166200466,0.000528181064908595,11.7317706153031,29,1860,0.0417387432685289,0.507692297114219,7.379999533,0.0012127370140067,1.21256162207486
"1861","41_5_2000_8",5,2000,8,0.65,0.0392308362517482,0,0.0152564363379953,0.000254565421212716,13.0662915167857,39,1861,0.0345534978270369,0.606713299962704,8.370000198,1.23214080623085,1.21256162207486
"1862","41_6_1000_0",6,1000,0,0.916666666666667,0.0274826857505827,0.090000182,0.0106877111724942,7.86339542062642e-05,7.2007582004576,55,1862,0.024218033994007,0.0958741825920746,3.330000043,-1.22971533220284,-1.23182774516642
"1863","41_6_1000_4",6,1000,4,0.416666666666667,0.0281118657552447,0,0.0109323922750583,4.58858893357394e-05,7.20000981047059,25,1863,0.0241466965731203,0.132587427268065,2.69999994,-1.22971533220284,-0.00963306154577855
"1864","41_6_2000_0",6,2000,0,0.583333333333333,0.0211887974895105,-0.090000015,0.00824008796503496,-8.14531711057498e-05,4.533168925203,35,1864,0.00507040948282707,0.115174840536131,1.079999842,1.23214080623085,-1.23182774516642
"1865","41_6_2000_4",6,2000,4,0.9,0.0350349708741259,0,0.0136247109393939,-0.000847668371153576,11.0667770473765,54,1865,0.0237196217871618,0.110349647608392,3.060000082,1.23214080623085,-0.00963306154577855
"1866","41_6_2000_8",6,2000,8,0.583333333333333,0.0299999505804196,0,0.0116666473892774,-1.92700436246473e-05,12.5338976584925,35,1866,0.0314676280605489,0.213986018496504,2.249999866,1.23214080623085,1.21256162207486
"1867","41_7_1000_0",7,1000,0,0.416666666666667,0.038601394048951,0.089999847,0.0150116531608392,-2.01745064058456e-05,3.20042131447853,25,1867,0.00462066597394127,0.114545444428904,1.529999748,-1.22971533220284,-1.23182774516642
"1868","41_7_1500_0",7,1500,0,0.533333333333333,0.028741316965035,0,0.0111771788508158,4.08523387191995e-05,4.133025310015,32,1868,0.00454461718065071,0.174545466797203,2.520000413,0.0012127370140067,-1.23182774516642
"1869","41_7_1500_4",7,1500,4,0.483333333333333,0.0255943965454545,0,0.0099533764055944,-1.39707735325872e-05,7.73164143995643,29,1869,0.0171170934326989,0.123986029965035,1.61999993,0.0012127370140067,-0.00963306154577855
"1870","41_7_2000_4",7,2000,4,0.366666666666667,0.0329370952867133,0,0.0128088703566434,-4.61015265307285e-06,6.79991298064486,22,1870,0.00942680272377879,0.0744755214545455,1.259999871,1.23214080623085,-0.00963306154577855
"1871","41_8_1500_0",8,1500,0,1.13333333333333,0.0205594126573427,0.089999847,0.00799532722377622,5.81469029334869e-05,8.92791045072142,68,1871,0.0237727249784948,0.0780419434195804,1.890000142,0.0012127370140067,-1.23182774516642
"1872","41_8_1500_8",8,1500,8,1,0.028741316965035,0,0.0111771788508158,2.39473975987003e-05,15.8671488180976,60,1872,0.0781817629375838,0.123776308958042,3.959999979,0.0012127370140067,1.21256162207486
"1873","41_8_2000_0",8,2000,0,0.816666666666667,0.0293706403706293,-1.080000177,0.0114219156806527,-0.00553759334978621,6.40099603945646,49,1873,0.00315081407703746,0.264335862377623,3.15000236,1.23214080623085,-1.23182774516642
"1874","41_8_2000_4",8,2000,4,0.783333333333333,0.033985974972028,0,0.013216768048951,2.42587501149139e-05,10.1332895391323,47,1874,0.0206132497197404,0.123776197920746,2.609999925,1.23214080623085,-0.00963306154577855
"1875","41_9_1000_0",9,1000,0,0.783333333333333,0.0511888126689976,0,0.0199067604825175,5.42297658989027e-05,6.1333556185161,47,1875,0.0174172914932534,0.245454547088578,2.700000023,-1.22971533220284,-1.23182774516642
"1876","41_9_1000_8",9,1000,8,0.45,0.0274825123100233,0.090000182,0.0106876435710956,0.000140302533464309,11.4679909237278,27,1876,0.0625716305462402,0.305244737617716,3.779999949,-1.22971533220284,1.21256162207486
"1877","41_9_1500_8",9,1500,8,0.433333333333333,0.0228671104102564,0,0.00889276516317015,1.85047189136256e-05,11.3335563465531,26,1877,0.0383410938332277,0.244615411438228,1.800000295,0.0012127370140067,1.21256162207486
"1878","41_9_2000_8",9,2000,8,0.533333333333333,0.020559443986014,0.090000015,0.00799533934498834,-9.05283933588796e-06,12.1337489770938,32,1878,0.0295034276677671,0.120839167365967,1.890000142,1.23214080623085,1.21256162207486
"1879","42_1_1500_4",1,1500,4,0.4,0.0392307815897436,0,0.015256414962704,2.66923083386272e-05,7.06746146516618,24,1879,0.0142232138735088,0.229930100550117,3.060000166,0.0012127370140067,-0.00963306154577855
"1880","42_1_2000_4",1,2000,4,0.416666666666667,0.0203496451048951,0,0.00791375088578088,3.52207328292997e-05,7.20161434063623,25,1880,0.0101004546155028,0.355804204216783,5.130000338,1.23214080623085,-0.00963306154577855
"1881","42_1_2000_8",1,2000,8,0.583333333333333,0.0216083951911422,0,0.00840326482517481,2.45579443194366e-05,12.5328173463708,35,1881,0.0316177672075039,0.227832170354312,1.979999989,1.23214080623085,1.21256162207486
"1882","42_10_1000_4",10,1000,4,0.0333333333333333,0.045944013237765,0.18000003,0.0178671160769241,4.56134868744712e-06,4.13942723335829,2,1882,0.0102476453905505,0.425874133097902,9.810000099,-1.22971533220284,-0.00963306154577855
"1883","42_10_1500_0",10,1500,0,2.46666666666667,0.0274825731351981,0.090000182,0.0106876673682984,5.36249717535409e-05,19.6022495709212,148,1883,0.122133766591178,0.0700699345850816,2.79000029,0.0012127370140067,-1.23182774516642
"1884","42_10_1500_8",10,1500,8,0.433333333333333,0.0335664238951049,0.090000015,0.0130536092937063,0.000369873228371231,11.3321163868716,26,1884,0.0386825167986771,0.419790225769231,10.98000029,0.0012127370140067,1.21256162207486
"1885","42_10_2000_0",10,2000,0,0.0166666666666667,0.0213985515384586,0.090000015,0.0083216587412576,0,0,1,1885,0,0.38475516641958,5.580000076,1.23214080623085,-1.23182774516642
"1886","42_11_1000_4",11,1000,4,0.533333333333333,0.022867076074592,0,0.00889275177855476,8.04464744086353e-06,8.13384504402384,32,1886,0.0309065883130456,0.577132828400932,6.03000015,-1.22971533220284,-0.00963306154577855
"1887","42_11_2000_8",11,2000,8,0.5,0.0650350037855477,0.090000015,0.0252913903006993,2.67978969717975e-05,11.8669533855283,30,1887,0.0282676564906715,0.286363613351982,1.800000127,1.23214080623085,1.21256162207486
"1888","42_12_1000_8",12,1000,8,0.45,0.0404895312377622,0,0.0157459288018648,-3.0648560613189e-05,11.4664104548244,27,1888,0.0623617210601867,0.545244762841492,7.200000007,-1.22971533220284,1.21256162207486
"1889","42_12_1500_0",12,1500,0,0.533333333333333,0.025384615993007,0,0.00987179518648016,1.09055389762025e-05,4.13469246720259,32,1889,0.00488878828112912,0.606923066734266,6.480000056,0.0012127370140067,-1.23182774516642
"1890","42_12_1500_8",12,1500,8,0.416666666666667,0.046573431065268,0,0.0181118898484848,-7.08162609057705e-05,11.2000422042295,25,1890,0.0373087410102557,1.26167832847086,12.23999966,0.0012127370140067,1.21256162207486
"1891","42_2_1500_0",2,1500,0,0.55,0.0205594751282051,0.090000182,0.00799535146620047,3.55279400869879e-05,4.26747880893261,33,1891,0.00500966813501716,0.13111888190676,1.79999996,0.0012127370140067,-1.23182774516642
"1892","42_2_1500_8",2,1500,8,0.566666666666667,0.0211888146993007,0,0.00824009455011655,-1.59794145844216e-05,12.3996259721203,34,1892,0.0462720136583917,0.126083912762238,3.600000087,0.0012127370140067,1.21256162207486
"1893","42_2_2000_0",2,2000,0,0.633333333333333,0.0356643444428904,0,0.0138694672051282,-1.39142057735686e-05,4.93364561991014,38,1893,0.00544468973676689,0.130699287421911,1.170000024,1.23214080623085,-1.23182774516642
"1894","42_2_2000_4",2,2000,4,0.0166666666666667,0.060419590489511,0,0.0234965071888114,0,4,1,1894,0.00447339372590163,0.241888111850816,2.250000201,1.23214080623085,-0.00963306154577855
"1895","42_2_2000_8",2,2000,8,0.716666666666667,0.0211887228694639,0.089999512,0.00824005885081585,-8.15291964257892e-05,13.5973546585035,43,1895,0.0373223868943032,0.148321696027972,2.519999743,1.23214080623085,1.21256162207486
"1896","42_3_1000_0",3,1000,0,0.983333333333333,0.046153856083916,-0.71999995,0.0179487218251748,-0.000169090424347651,7.73350793104816,59,1896,0.0277060351627681,0.459230767916084,4.229999939,-1.22971533220284,-1.23182774516642
"1897","42_3_1000_4",3,1000,4,0.6,0.0333566062121212,0,0.0129720135011655,1.77137970893693e-05,8.66703165177736,36,1897,0.0351749335817196,0.474755218144522,5.040000156,-1.22971533220284,-0.00963306154577855
"1898","42_3_1000_8",3,1000,8,0.416666666666667,0.0216082978065268,0,0.0084032269114219,-2.75253305503931e-06,11.1984742479232,25,1898,0.059446427487624,0.612587422379953,4.409999549,-1.22971533220284,1.21256162207486
"1899","42_3_1500_0",3,1500,0,0.6,0.031678314016317,0,0.0123193443333333,-4.13591858111073e-05,4.6677118543153,36,1899,0.00597274323482505,0.37216782986014,5.759999771,0.0012127370140067,-1.23182774516642
"1900","42_3_2000_4",3,2000,4,0.5,0.0316784296503496,0,0.0123193893449883,8.08286264146751e-05,7.86602079410203,30,1900,0.0127144742055664,0.339650403405594,2.249999866,1.23214080623085,-0.00963306154577855
"1901","42_4_1500_0",4,1500,0,0.6,0.0442657381002331,0.090000182,0.0172144536689977,-0.000126264056024228,4.66759280716855,36,1901,0.00586118167885546,0.304825141641026,5.670000091,0.0012127370140067,-1.23182774516642
"1902","42_4_1500_4",4,1500,4,0.533333333333333,0.0243356507505827,0,0.00946386408624708,3.98899232347816e-05,8.13312392206054,32,1902,0.0190935399280945,0.403006937545455,6.11999983,0.0012127370140067,-0.00963306154577855
"1903","42_4_1500_8",4,1500,8,0.516666666666667,0.0335664189743589,0,0.0130536073496503,3.24886917549838e-05,11.9923243100239,31,1903,0.0437938638081166,0.544405592051282,6.839999948,0.0012127370140067,1.21256162207486
